Late,by auther,by term,KnownQoute,Version Id,Loaded,Book Title,Author,Date,Length,Edition / Editor,Tags,Status,url
,yes,,,JK001171,yes,0327AbuBakrKharaiti.MuntaqaMinMakarim,Abu Bakr Kharaiti,327,35336,أبو طاهر أحمد بن محمد السلقي الأصبهاني :: دمشق سورية :: 1986م :: دار الفكر-,CENT0400 :: AKHLAQ :: HADITH :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@prose :: GAL@literature-arabic :: GAL@education-general :: GAL@literature-popular :: JK@الكتب المسندة :: JK@كتب الأخلاق والسلوك :: JK@مواضيع مسندة في الأخلاق والتزكية :: born@IraqRE :: born@SAMARRA438E342NS,pri,https://raw.githubusercontent.com/OpenITI/0350AH/master/data/0327AbuBakrKharaiti/0327AbuBakrKharaiti.MuntaqaMinMakarim/0327AbuBakrKharaiti.MuntaqaMinMakarim.JK001171-ara1
,Yes,,,Shamela0007640,yes,0463KhatibBaghdadi.SabiqWaLahiq,"Khatib Baghdadi :: al-Ḫaṭīb al-Baġdādī :: Abū Bakr Aḥmad b. ʿAlī b. Ṯābit b. Aḥmad b. Mahdī al-Šāfiʿī, al-Baġdādī",463,35754,"محمد بن مطر الزهراني :: دار الصميعي، الرياض، المملكة العربية السعودية",CENT0500 :: CULUM :: HADITH :: GAL@nodata :: Shamela@علوم الحديث :: born@IraqRE :: died@BAGHDAD443E333NS :: resided@BAGHDAD443E333NS :: resided@BASRA477E304NS :: resided@KUFA443E320NS :: resided@NAYSABUR587E361NS :: resided@DIMASHQ363E335NS :: resided@SUR352E332NS :: visited@RAYY515E356NS :: visited@ISBAHAN516E326NS :: visited@HAMADHAN485E347NS :: visited@DINAWAR474E346NS :: visited@NAHRAWAN445E334NS :: visited@MAKKA398E213NS :: visited@ŠāmRE,pri,https://raw.githubusercontent.com/OpenITI/0475AH/master/data/0463KhatibBaghdadi/0463KhatibBaghdadi.SabiqWaLahiq/0463KhatibBaghdadi.SabiqWaLahiq.Shamela0007640-ara1
,yes,,,Shamela0006733,yes,0463IbnCabdBarr.IntiqaFiFadail,Ibn Cabd Barr :: Ibn ʿAbd al-Barr :: Abū ʿUmar Yūsuf b. ʿAbd Allāh b. Muḥammad b. ʿAbd al-Barr al-Qurṭubī al-Namarī,463,35823,دار الكتب العلمية - بيروت :: http://www.worldcat.org/oclc/957274400,COMPLETED :: CENT0500 :: PPE :: FIQH :: HADITH :: SUNNI :: TABAQAT :: TARAJIM :: TARIKH :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@hadith :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@spain :: NOMAJORISSUES :: Shamela@التراجم والطبقات :: born@QURTUBA047W379NS :: born@AndalusRE :: died@SHATIBA005W389NS :: resided@QURTUBA047W379NS :: resided@DANIYA001E388NS :: resided@LISHBUNA091W387NS :: resided@SHANTARIN087W392NS :: resided@BALANSIYYA004W394NS :: resided@SHATIBA005W389NS :: visited@ISHBILIYYA059W374NS :: visited@BATALYUS069W388NS,pri,https://raw.githubusercontent.com/OpenITI/0475AH/master/data/0463IbnCabdBarr/0463IbnCabdBarr.IntiqaFiFadail/0463IbnCabdBarr.IntiqaFiFadail.Shamela0006733-ara1.completed
,Yes,,,Shamela0001680,yes,0412Sulami.SualatLiDaruqutni,Sulami,412,36135,فريق من الباحثين بإشراف وعناية د/ سعد بن عبد الله الحميد و د/ خالد بن عبد الرحمن الجريسي,CENT0500 :: CILAL :: SUALAT :: GAL@nodata :: Shamela@العلل والسؤالات :: born@KhurasanRE :: born@NAYSABUR587E361NS,pri,https://raw.githubusercontent.com/OpenITI/0425AH/master/data/0412Sulami/0412Sulami.SualatLiDaruqutni/0412Sulami.SualatLiDaruqutni.Shamela0001680-ara1
,Yes,,,Shamela0008220,yes,0281IbnAbiDunya.Yaqin,"Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī",281,2624,ياسين محمد السورس :: دار البشائر الإسلامية :: http://www.worldcat.org/oclc/63532226,COMPLETED :: CENT0300 :: AKHLAQ :: IBNABIDUNYA :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@prose :: GAL@literature-arabic :: GAL@education-general :: GAL@literature-popular :: PAGINATION :: Shamela@كتب ابن أبي الدنيا :: born@IraqRE :: born@BAGHDAD443E333NS,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0281IbnAbiDunya/0281IbnAbiDunya.Yaqin/0281IbnAbiDunya.Yaqin.Shamela0008220-ara1.completed
,yes,,yes,Shamela0000558,yes,0463IbnCabdBarr.BahjatMajalis,Ibn Cabd Barr :: Ibn ʿAbd al-Barr :: Abū ʿUmar Yūsuf b. ʿAbd Allāh b. Muḥammad b. ʿAbd al-Barr al-Qurṭubī al-Namarī,463,137158,,CENT0500 :: ADAB :: ADHKAR :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@hadith :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@spain :: Shamela@الرقاق والآداب والأذكار - مرقم آليا :: born@QURTUBA047W379NS :: born@AndalusRE :: died@SHATIBA005W389NS :: resided@QURTUBA047W379NS :: resided@DANIYA001E388NS :: resided@LISHBUNA091W387NS :: resided@SHANTARIN087W392NS :: resided@BALANSIYYA004W394NS :: resided@SHATIBA005W389NS :: visited@ISHBILIYYA059W374NS :: visited@BATALYUS069W388NS,pri,https://raw.githubusercontent.com/OpenITI/0475AH/master/data/0463IbnCabdBarr/0463IbnCabdBarr.BahjatMajalis/0463IbnCabdBarr.BahjatMajalis.Shamela0000558-ara1
,Yes,,,Shamela0021602,yes,0430AbuNucaymIsbahani.SifatJanna,"Abu Nucaym Isbahani :: ʾAbū Nuʿaym al-Iṣbahānī :: ʾAbū Nuʿaym ʾAḥmad b. ʿAbd Āllāh b. Isḥāq b. Mūs/a b. Mihrān al-^Sāfiʿī, al-Iṣbahānī",430,37255,علي رضا عبد الله :: دار المأمون للتراث - دمشق / سوريا,CENT0500 :: CAQAID :: HADITH :: MILAL :: GAL@nodata :: Shamela@متون الحديث :: born@ISBAHAN516E326NS :: born@JibalRE :: died@ISBAHAN516E326NS :: resided@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@HAMADHAN485E347NS :: visited@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@ḪurāsānRE :: visited@ʿarabRE :: visited@ŠāmRE :: visited@MiṣrRE :: visited@SiqiliyyaŧRE :: visited@AndalusRE,pri,https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0430AbuNucaymIsbahani/0430AbuNucaymIsbahani.SifatJanna/0430AbuNucaymIsbahani.SifatJanna.Shamela0021602-ara1
,Yes,,,Shia001881,yes,0181IbnMubarak.Musnad,Ibn Mubarak,181,38400,د . مصطفى عثمان محمد :: 1411 - 1991 م,CENT0200 :: HADITH :: SUNNI :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@hadith :: GAL@literature-arabic :: Shia@مصادر الحديث السنية ـ القسم العام :: born@KhurasanRE :: born@MARW621E376NS,pri,https://raw.githubusercontent.com/OpenITI/0200AH/master/data/0181IbnMubarak/0181IbnMubarak.Musnad/0181IbnMubarak.Musnad.Shia001881-ara1
,Yes,,,Shamela0006003,yes,0463KhatibBaghdadi.TaliTalkhisMutashabih,"Khatib Baghdadi :: al-Ḫaṭīb al-Baġdādī :: Abū Bakr Aḥmad b. ʿAlī b. Ṯābit b. Aḥmad b. Mahdī al-Šāfiʿī, al-Baġdādī",463,41241,"مشهور بن حسن آل سلمان , أحمد الشقيرات :: دار الصميعي - الرياض",CENT0500 :: HADITH :: MISC :: MUSTALAHAT :: TABAQAT :: TARAJIM :: GAL@historiography :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@history :: GAL@iraq :: GAL@history-local :: GAL@literature-arabic :: GAL@baghdad :: GAL@period-postclassical :: Shamela@التراجم والطبقات :: born@IraqRE :: died@BAGHDAD443E333NS :: resided@BAGHDAD443E333NS :: resided@BASRA477E304NS :: resided@KUFA443E320NS :: resided@NAYSABUR587E361NS :: resided@DIMASHQ363E335NS :: resided@SUR352E332NS :: visited@RAYY515E356NS :: visited@ISBAHAN516E326NS :: visited@HAMADHAN485E347NS :: visited@DINAWAR474E346NS :: visited@NAHRAWAN445E334NS :: visited@MAKKA398E213NS :: visited@ŠāmRE,pri,https://raw.githubusercontent.com/OpenITI/0475AH/master/data/0463KhatibBaghdadi/0463KhatibBaghdadi.TaliTalkhisMutashabih/0463KhatibBaghdadi.TaliTalkhisMutashabih.Shamela0006003-ara1
,,Zuhd,,Shia001272,yes,0300IbnSacidKufi.Zuhd,Ibn Sacid Kufi,300,42085,ميرزا غلام رضا عرفانيان :: 1399,HADITH :: SHICI :: GAL@nodata :: Shia@مصادر الحديث الشيعية ـ القسم العام :: born@IraqREAuto,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0300IbnSacidKufi/0300IbnSacidKufi.Zuhd/0300IbnSacidKufi.Zuhd.Shia001272-ara1
,Yes,,,Shia002099,yes,0430AbuNucaymIsbahani.MusnadAbiHanifa,"Abu Nucaym Isbahani :: ʾAbū Nuʿaym al-Iṣbahānī :: ʾAbū Nuʿaym ʾAḥmad b. ʿAbd Āllāh b. Isḥāq b. Mūs/a b. Mihrān al-^Sāfiʿī, al-Iṣbahānī",430,45489,نظر محمد الفاريابي :: 1415 - 1994 م,CENT0500 :: FIQH :: HADITH :: HANAFI :: MACAJIM :: MASANID :: SUNNI :: TARAJIM :: GAL@nodata :: Shia@مصادر الحديث السنية ـ القسم العام :: born@ISBAHAN516E326NS :: born@JibalRE :: died@ISBAHAN516E326NS :: resided@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@HAMADHAN485E347NS :: visited@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@ḪurāsānRE :: visited@ʿarabRE :: visited@ŠāmRE :: visited@MiṣrRE :: visited@SiqiliyyaŧRE :: visited@AndalusRE,pri,https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0430AbuNucaymIsbahani/0430AbuNucaymIsbahani.MusnadAbiHanifa/0430AbuNucaymIsbahani.MusnadAbiHanifa.Shia002099-ara1
,Yes,,,JK010611,yes,0414AbuHayyanTawhidi.Sadaqa,Abu Hayyan Tawhidi :: al-Tawḥīdī :: Abū Ḥayyān ʿAlī b. Muḥammad b. ʿAbbās,414,46310,,CENT0400 :: ADAB :: AKHLAQ :: BALAGHA :: MISC :: SULUK :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@literature-arabic :: GAL@encyclopaedias :: JK@كتب الأخلاق والسلوك :: JK@كتب متفرقة في الأخلاق والسلوك :: born@FarsRE :: born@SHIRAZ525E296NS,pri,https://raw.githubusercontent.com/OpenITI/0425AH/master/data/0414AbuHayyanTawhidi/0414AbuHayyanTawhidi.Sadaqa/0414AbuHayyanTawhidi.Sadaqa.JK010611-ara1
,Yes,,,JK000947,yes,0320HakimTirmidhi.Amthal,Hakim Tirmidhi,320,47479,د . السيد الجميلي :: بيروت - دمشق :: دار ابن زيدون / دار أسامة,CENT0400 :: ADAB :: ADAB :: AMTHAL :: BALAGHA :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@literature-arabic :: GAL@sufism :: GAL@mysticism :: JK@الأمثال :: JK@كتب الأدب :: born@MawarannahrRE :: born@TIRMIDH673E372NS,pri,https://raw.githubusercontent.com/OpenITI/0325AH/master/data/0320HakimTirmidhi/0320HakimTirmidhi.Amthal/0320HakimTirmidhi.Amthal.JK000947-ara1
,yes,,,Shia000003,yes,0381IbnBabawayh.Muqnic,"Ibn Babawayh :: Ibn Bābawayh, al-Šayḫ al-Ṣadūq :: Abū Ǧaʿfar Muḥammad b. ʿAlī b. al-Ḥusayn b. Mūsā b. Bābawayh al-Qummī",381,47690,لجنة التحقيق التابعة لمؤسسة الإمام الهادي (ع) :: 1415 :: http://www.worldcat.org/oclc/39833265,MARKDOWN :: CENT0400 :: BEFORE800 :: FIQH :: SHICI :: GAL@period-classical :: GAL@literature-islamic :: GAL@imamis :: GAL@shia :: GAL@0750-1000CE :: GAL@literature-arabic :: GAL@fiqh :: NOMAJORISSUES :: Shia@فقه الشيعة الى القرن الثامن :: born@QUMM509E346NS :: born@KhurasanRE :: died@RAYY515E356NS :: visited@RAYY515E356NS :: visited@NAYSABUR587E361NS :: visited@SAMARQAND670E396NS :: visited@BALKH668E367NS :: visited@ASTARABADH544E367NS :: visited@HAMADHAN485E347NS :: visited@BAGHDAD443E333NS :: visited@KUFA443E320NS :: visited@MAKKA398E213NS :: visited@MADINA396E244NS,pri,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0381IbnBabawayh/0381IbnBabawayh.Muqnic/0381IbnBabawayh.Muqnic.Shia000003-ara1.mARkdown
Yes,Yes,,yes,JK000916,yes,0571IbnCasakir.TarikhDimashq,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,8153084,محب الدين أبي سعيد عمر بن غرامة العمري :: بيروت :: 1995 :: دار الفكر :: http://www.worldcat.org/oclc/49781822,MARKDOWN :: BIO :: CENT0600 :: COL :: PPE :: BULDAN :: HADITH :: SUNNI :: TABAQAT :: TARAJIM :: TARIKH :: GAL@historiography :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@history :: GAL@history-local :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@damascus :: GAL@syria :: RANDOMCHARS :: PAGINATION :: JK@تواريخ البلدان :: JK@كتب البلدان :: JK@كتب الحديث النبوي الشريف وتراجم الرواة :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.TarikhDimashq/0571IbnCasakir.TarikhDimashq.JK000916-ara1.mARkdown
,Yes,,,JK000728,yes,0458Bayhaqi.MadkhalIlaSunanKubra,"Bayhaqi :: al-Bayhaqī :: Abū-Bakr Aḥmad b. al-Ḥusayn b. ʿAlī b. Mūsá al-Bayhaqī, al-Ḫusrawǧirdī",458,53068,د. محمد ضياء االرحمن الأعظمي :: الكويت :: 1404 :: دار الخلفاء للكتاب الإسلامي :: http://www.worldcat.org/oclc/4771303589,COMPLETED :: CENT0500 :: HADITH :: MUSTALAHAT :: GAL@nodata :: RANDOMCHARS :: JK@كتب مصطح الحديث :: JK@مسائل في المصطلح :: JK@مصطلح الحديث :: born@KhurasanRE :: resided@NAYSABUR587E361NS :: resided@TUS594E364NS :: visited@ʿIrāqRE :: visited@ʿarabRE,pri,https://raw.githubusercontent.com/OpenITI/0475AH/master/data/0458Bayhaqi/0458Bayhaqi.MadkhalIlaSunanKubra/0458Bayhaqi.MadkhalIlaSunanKubra.JK000728-ara1.completed
,Yes,,,JK000631,yes,0458Bayhaqi.QiraaKhalfaImam,"Bayhaqi :: al-Bayhaqī :: Abū-Bakr Aḥmad b. al-Ḥusayn b. ʿAlī b. Mūsá al-Bayhaqī, al-Ḫusrawǧirdī",458,53938,محمد السعيد بن بسيوني زغلول :: بيروت :: 1405 :: دار الكتب العلمية :: http://www.worldcat.org/oclc/14085475,COMPLETED :: CENT0500 :: AJZA :: FIQH :: HADITH :: MASAIL :: USUL :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@hadith :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@persia :: RANDOMCHARS :: JK@الفقه وأصوله :: JK@كتب الفقه الإسلامي :: JK@مسائل فقهية :: JK@مسائل فقهية وأصولية :: born@KhurasanRE :: resided@NAYSABUR587E361NS :: resided@TUS594E364NS :: visited@ʿIrāqRE :: visited@ʿarabRE,pri,https://raw.githubusercontent.com/OpenITI/0475AH/master/data/0458Bayhaqi/0458Bayhaqi.QiraaKhalfaImam/0458Bayhaqi.QiraaKhalfaImam.JK000631-ara1.completed
,Yes,,,Shamela0003328,yes,0458Bayhaqi.AhkamQuranLiShafici,"Bayhaqi :: al-Bayhaqī :: Abū-Bakr Aḥmad b. al-Ḥusayn b. ʿAlī b. Mūsá al-Bayhaqī, al-Ḫusrawǧirdī",458,55629,مكتبة الخانجي - القاهرة :: http://www.worldcat.org/oclc/55198919,COMPLETED :: CENT0500 :: CULUM :: QURAN :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@hadith :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@persia :: EDITORIALSECTIONS :: Shamela@علوم القرآن :: born@KhurasanRE :: resided@NAYSABUR587E361NS :: resided@TUS594E364NS :: visited@ʿIrāqRE :: visited@ʿarabRE,pri,https://raw.githubusercontent.com/OpenITI/0475AH/master/data/0458Bayhaqi/0458Bayhaqi.AhkamQuranLiShafici/0458Bayhaqi.AhkamQuranLiShafici.Shamela0003328-ara1.completed
,Yes,,,Shamela0026429,yes,0430AbuNucaymIsbahani.TibbNabawi,"Abu Nucaym Isbahani :: ʾAbū Nuʿaym al-Iṣbahānī :: ʾAbū Nuʿaym ʾAḥmad b. ʿAbd Āllāh b. Isḥāq b. Mūs/a b. Mihrān al-^Sāfiʿī, al-Iṣbahānī",430,56034,مصطفى خضر دونمز التركي :: دار ابن حزم,CENT0500 :: HADITH :: TIBB :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@hadith :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@persia :: Shamela@متون الحديث :: born@ISBAHAN516E326NS :: born@JibalRE :: died@ISBAHAN516E326NS :: resided@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@HAMADHAN485E347NS :: visited@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@ḪurāsānRE :: visited@ʿarabRE :: visited@ŠāmRE :: visited@MiṣrRE :: visited@SiqiliyyaŧRE :: visited@AndalusRE,pri,https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0430AbuNucaymIsbahani/0430AbuNucaymIsbahani.TibbNabawi/0430AbuNucaymIsbahani.TibbNabawi.Shamela0026429-ara1
,yes,,,Shamela0009228,yes,0276IbnQutaybaDinawari.Jarathim,"Ibn Qutayba Dinawari :: Ibn Qutaybaŧ, al-Dīnawarī :: Abū Muḥammad ʿAbd Allāh b. Muslim b. Qutaybaŧ al-Dīnawarī, al-Kūfī, al-Marwazī",276,56286,"محمد جاسم الحميدي :: وزارة الثقافة، دمشق :: http://www.worldcat.org/oclc/784524366",MARKDOWN :: CENT0300 :: FIQH :: GHARIB :: MACAJIM :: MUSTALAHAT :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@literature-arabic :: GAL@philology :: HTMLTAGS :: Shamela@الغريب والمعاجم ولغة الفقه :: born@IraqRE,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0276IbnQutaybaDinawari/0276IbnQutaybaDinawari.Jarathim/0276IbnQutaybaDinawari.Jarathim.Shamela0009228-ara1.mARkdown
,yes,,,Shamela0003259,yes,0276IbnQutaybaDinawari.GharibQuran,"Ibn Qutayba Dinawari :: Ibn Qutaybaŧ, al-Dīnawarī :: Abū Muḥammad ʿAbd Allāh b. Muslim b. Qutaybaŧ al-Dīnawarī, al-Kūfī, al-Marwazī",276,56571,أحمد صقر :: دار الكتب العلمية (لعلها مصورة عن الطبعة المصرية),INPROGRESS :: CENT0300 :: CULUM :: QURAN :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@literature-arabic :: GAL@philology :: Shamela@علوم القرآن :: born@IraqRE,pri,https://raw.githubusercontent.com/OpenITI/0300AH/master/data/0276IbnQutaybaDinawari/0276IbnQutaybaDinawari.GharibQuran/0276IbnQutaybaDinawari.GharibQuran.Shamela0003259-ara1.inProgress
,yes,,,Sham19Y0127657,yes,0463IbnCabdBarr.MasailMustaghriba,Ibn Cabd Barr :: Ibn ʿAbd al-Barr :: Abū ʿUmar Yūsuf b. ʿAbd Allāh b. Muḥammad b. ʿAbd al-Barr al-Qurṭubī al-Namarī,463,57762,"الأولى، 1425 ه - 2004 م :: وقف السلام الخيري، الرياض - المملكة العربية السعودية",:: Sham@شروح الحديث :: born@QURTUBA047W379NS :: born@AndalusRE :: died@SHATIBA005W389NS :: resided@QURTUBA047W379NS :: resided@DANIYA001E388NS :: resided@LISHBUNA091W387NS :: resided@SHANTARIN087W392NS :: resided@BALANSIYYA004W394NS :: resided@SHATIBA005W389NS :: visited@ISHBILIYYA059W374NS :: visited@BATALYUS069W388NS,pri,https://raw.githubusercontent.com/OpenITI/0475AH/master/data/0463IbnCabdBarr/0463IbnCabdBarr.MasailMustaghriba/0463IbnCabdBarr.MasailMustaghriba.Sham19Y0127657-ara1
